Row#;specobjid;ra;dec;class;subclass;h_alpha_flux;h_beta_flux;oiii_5007_flux;nii_6584_flux;sii_6731_flux;oi_6300_flux
1532;300716457174525000.0;14753349.0;12363404.0;QSO;BROADLINE;.0;1107424.0;1426034.0;.0;.0;.0
1533;300716732052432000.0;14751138.0;1100611.0;GALAXY;;1157304.0;4849648.0;8200589.0;6494006.0;-2498666.0;1197488.0
1534;300717006930339000.0;14750311.0;.848;GALAXY;;.0;.001;.467;2521954.0;-285753.0;.003
1535;300717281808246000.0;14742242.0;.856;GALAXY;;2000772.0;4941953.0;5583646.0;1349018.0;.628;.678
1536;300717556686153000.0;14757777.0;.847;QSO;;.0;4233022.0;5559614.0;.0;.0;.0
1537;300717831564060000.0;14751772.0;11528299.0;GALAXY;;239502.0;4793931.0;6646447.0;-3686044.0;7802484.0;9125754.0
1538;300718106441967000.0;14764263.0;.780;GALAXY;STARFORMING;1904596.0;3471544.0;1916951.0;690127.0;3318386.0;1096815.0
1539;300718381319874000.0;14750014.0;10065357.0;STAR;K7;5620651.0;227888.0;-2317404.0;-1380992.0;-.680;1265873.0
1540;300718656197781000.0;14747507.0;.805;GALAXY;;2442241.0;2238514.0;4530371.0;1476767.0;7855741.0;-.427
1541;300718931075688000.0;14733859.0;.793;GALAXY;;.0;.937;-.585;.0;-.463;-2322666.0
1542;300719205953595000.0;14756153.0;12298604.0;GALAXY;STARFORMING;1152665.0;2434726.0;3340894.0;7928927.0;2071456.0;7431224.0
1543;300719480831502000.0;14745095.0;.838;GALAXY;;463253.0;-.276;.605;-1201548.0;-2572292.0;.951
1544;300719755709409000.0;14745014.0;.758;GALAXY;STARBURST;3627931.0;9186626.0;2623361.0;107428.0;461403.0;9459265.0
1545;300720030587316000.0;14753905.0;.598;GALAXY;STARFORMING;1683379.0;3501701.0;8173638.0;6541706.0;2259471.0;6321484.0
1546;300720305465223000.0;14751314.0;.719;GALAXY;;9363214.0;-2637951.0;-5951784.0;3061399.0;-2447264.0;5921172.0
1547;300720580343130000.0;14755219.0;.540;GALAXY;;8562425.0;1543023.0;2045126.0;102344.0;-2934432.0;9541528.0
1548;300720855221037000.0;14747559.0;.616;GALAXY;STARBURST;9129952.0;2833981.0;11480.280;4251553.0;3864682.0;7251957.0
1549;300721130098944000.0;14750009.0;.645;GALAXY;STARFORMING;2406636.0;6526759.0;1621121.0;1058659.0;2604355.0;9816566.0
1550;300721404976850000.0;14752575.0;.512;GALAXY;;131708.0;1484558.0;1313764.0;1410202.0;-1339919.0;2072037.0
1551;300721679854757000.0;14751757.0;.450;GALAXY;;1051526.0;4363872.0;.834;-767681.0;.146;3303804.0
1552;300721954732664000.0;14754778.0;.668;GALAXY;;1469331.0;2876518.0;4738662.0;1450741.0;1902203.0;-4029099.0
1553;300722229610571000.0;14746057.0;.612;GALAXY;STARFORMING;1619299.0;5136633.0;1225836.0;2247803.0;2326556.0;7137933.0
1554;300722504488478000.0;14760944.0;.552;STAR;T2;.0;.0;.0;.0;.0;.0
1555;300722779366385000.0;14752494.0;.539;GALAXY;;.711;7182059.0;3290261.0;2388733.0;8046789.0;1097854.0
1556;300723054244292000.0;14747106.0;.315;GALAXY;;2309649.0;7065351.0;3853576.0;7224181.0;4640034.0;.958
1557;300723329122199000.0;14750223.0;.541;GALAXY;;89848.0;2335448.0;3457648.0;.889;-2195321.0;1736332.0
1558;300723604000106000.0;14750014.0;.359;GALAXY;;665854.0;4325858.0;3199042.0;-2453087.0;.182;4976171.0
1559;300723878878013000.0;14758299.0;.310;GALAXY;;.0;2176337.0;3034924.0;.0;.0;-1276707.0
1560;300724153755920000.0;14744348.0;.297;GALAXY;;.0;1343022.0;-516012.0;.0;.0;.0
1561;300724428633827000.0;14749091.0;.531;GALAXY;;6513244.0;1513386.0;.871;7579022.0;4076797.0;2620203.0
1562;300724703511734000.0;1475686.0;.706;GALAXY;STARFORMING;1125879.0;2428444.0;9952441.0;5649528.0;1511288.0;4914165.0
1563;300724978389641000.0;14754677.0;.565;GALAXY;STARBURST;2107018.0;5396175.0;5067799.0;6285007.0;2635218.0;3591905.0
1564;300725253267548000.0;14745621.0;.513;GALAXY;STARFORMING;4784256.0;1427692.0;7434002.0;1499443.0;9303903.0;2935843.0
1565;300725528145455000.0;14769204.0;11795035.0;GALAXY;;1034102.0;8610889.0;-4665146.0;5248264.0;-3688949.0;.944
1566;300725803023362000.0;14766407.0;1210253.0;GALAXY;STARBURST;2407912.0;7018707.0;3288492.0;597957.0;3657722.0;9091091.0
1567;300726077901268000.0;1478556.0;.932;GALAXY;STARFORMING;3203292.0;7324532.0;1783123.0;1271261.0;3083239.0;1070764.0
1568;300726627657082000.0;14762725.0;1220489.0;GALAXY;STARFORMING;4677469.0;9138157.0;1441277.0;2624843.0;4617149.0;1801224.0
1569;300726902534989000.0;14788701.0;.789;GALAXY;;1172307.0;1473261.0;4392045.0;1334683.0;-811752.0;-1931952.0
1570;300727177412896000.0;14770565.0;.923;GALAXY;;4128281.0;147092.0;2246653.0;4473633.0;1715818.0;-235844.0
1571;300727452290803000.0;14772594.0;11926648.0;GALAXY;STARFORMING;4035322.0;1337764.0;3526557.0;3318724.0;4256122.0;1578145.0
1572;300727727168710000.0;14770917.0;1148224.0;GALAXY;;4949377.0;8596889.0;205012.0;4046572.0;154535.0;4401129.0
1573;300728002046617000.0;14769533.0;10315716.0;GALAXY;;.0;.0;.0;.0;.0;.0
1574;300728276924524000.0;14768664.0;.882;GALAXY;;.0;1409173.0;.386;-1805027.0;.0;1140704.0
1575;300728551802431000.0;14781589.0;.846;GALAXY;;3271066.0;6502845.0;1301302.0;2921008.0;2007279.0;8009803.0
1576;300728826680338000.0;14778993.0;.916;GALAXY;;7842557.0;1809094.0;3656066.0;3303264.0;1039546.0;2770819.0
1577;300729101558245000.0;14776167.0;.870;GALAXY;;2316248.0;5352535.0;3828481.0;1939954.0;5495086.0;-.607
1578;300729376436152000.0;14779689.0;.773;GALAXY;;-1104262.0;1155059.0;2350129.0;5598145.0;1088549.0;2623584.0
1579;300729651314059000.0;14774024.0;.863;GALAXY;STARBURST;7945677.0;187697.0;7586851.0;2504049.0;1002513.0;1537397.0
1580;300729926191966000.0;14767551.0;12573303.0;STAR;WD;7157758.0;324432.0;2371531.0;-2589646.0;6220346.0;-7948728.0
1581;300730201069873000.0;14783541.0;.90;GALAXY;STARFORMING;1158531.0;3634275.0;6823159.0;1130907.0;127189.0;1539856.0
1582;300730475947780000.0;14775931.0;10757091.0;STAR;OB;2458056.0;8609916.0;-6572491.0;7581238.0;1973102.0;-102025.0
1583;300730750825687000.0;14770052.0;.830;GALAXY;;1013533.0;8751873.0;-5994664.0;6184917.0;.021;-.202
1584;300731025703593000.0;14759718.0;.708;GALAXY;STARBURST;3004321.0;9598481.0;5266688.0;1694725.0;1032871.0;4149373.0
1585;300731300581500000.0;14773122.0;.548;STAR;A0;-1052633.0;-1934228.0;-4380301.0;-.842;1857767.0;2492472.0
1586;300731575459407000.0;14781092.0;.681;QSO;BROADLINE;.0;1998294.0;6307593.0;.0;.0;.0
1587;300732125215221000.0;14761928.0;.747;GALAXY;;6134509.0;1706553.0;8875811.0;2283377.0;9603734.0;5375329.0
1588;300732400093128000.0;1475984.0;.303;GALAXY;;1716084.0;1442684.0;540641.0;-4303822.0;-2522636.0;2787158.0
1589;300732674971035000.0;14765394.0;.523;STAR;F9;-3427047.0;-.374;.557;-2677034.0;2581441.0;.774
1590;300732949848942000.0;14774002.0;.616;GALAXY;;956421.0;4005377.0;2600053.0;.817;-4201488.0;-.171
1591;300733224726849000.0;14767103.0;.667;GALAXY;STARFORMING;2553856.0;7970146.0;4605843.0;8154813.0;3321354.0;709567.0
1592;300733499604756000.0;14759101.0;.736;GALAXY;;4359058.0;947518.0;.574;2140107.0;7966717.0;.107
1593;300733774482663000.0;14763041.0;.408;GALAXY;;8945849.0;3843665.0;7646301.0;2760194.0;2108585.0;1880686.0
1594;300734049360570000.0;14772238.0;.602;GALAXY;;1416427.0;3050648.0;5866933.0;1513078.0;5098043.0;.223
1595;300734324238477000.0;14765778.0;.425;GALAXY;;3183204.0;7741691.0;8178283.0;8180793.0;6828695.0;2616298.0
1596;300734599116384000.0;14789525.0;.256;GALAXY;;1791258.0;8543395.0;1584591.0;1637641.0;-1002704.0;1003622.0
1597;300734873994291000.0;14786563.0;.502;GALAXY;AGN;2451226.0;3791085.0;2522724.0;1633945.0;3864991.0;1818495.0
1598;300735148872198000.0;14772897.0;.770;GALAXY;;2228576.0;1155056.0;1688917.0;505024.0;5739385.0;-1022476.0
1599;300735423750105000.0;14773956.0;.635;GALAXY;;.0;-.551;5202798.0;.0;.0;.0
1600;300735698628012000.0;1477793.0;.226;GALAXY;STARBURST;1901765.0;5866723.0;7776672.0;3495163.0;3389153.0;1020678.0
1601;300735973505918000.0;14770082.0;.660;GALAXY;;.0;.558;357639.0;.0;.0;.0
1602;300736248383825000.0;14786458.0;.256;GALAXY;STARBURST;522236.0;9944359.0;1132058.0;164933.0;6594819.0;1369943.0
1603;300736523261732000.0;14791077.0;10319759.0;GALAXY;;2520324.0;1563255.0;1323632.0;192916.0;9236924.0;292517.0
1604;300736798139639000.0;1480158.0;11484408.0;GALAXY;;3640179.0;1397881.0;1640577.0;2076882.0;9383044.0;5704921.0
1605;300737347895453000.0;14799892.0;10464703.0;GALAXY;;3703847.0;1130124.0;1246059.0;3958309.0;5974049.0;-.410
1606;300737622773360000.0;14786591.0;10361602.0;GALAXY;;.0;2291149.0;2694423.0;.0;.0;.0
1607;300737897651267000.0;14795673.0;11428177.0;GALAXY;;9483521.0;.849;138944.0;4541558.0;.464;-3711085.0
1608;300738172529174000.0;14782756.0;11323062.0;GALAXY;STARFORMING;2989723.0;5842739.0;1829012.0;1082495.0;4165986.0;1039475.0
1609;300738447407081000.0;14789586.0;11120728.0;GALAXY;;1829019.0;6762199.0;8711272.0;7439542.0;3109872.0;1811469.0
1610;300738722284988000.0;14793739.0;12099997.0;GALAXY;STARFORMING;8049271.0;2253823.0;7781494.0;2833604.0;1483218.0;3248388.0
1611;300738997162895000.0;14797413.0;.868;STAR;M4;5534949.0;1397519.0;-1118061.0;2572973.0;-.386;-1862456.0
1612;300739272040802000.0;14799447.0;.985;GALAXY;STARBURST;5630275.0;2062887.0;3167859.0;1165738.0;7360356.0;1528072.0
1613;300739546918709000.0;14800806.0;10148144.0;GALAXY;;.0;.0;.0;.0;.0;.0
1614;300739821796616000.0;14796838.0;.764;GALAXY;STARFORMING;234954.0;5353412.0;1418542.0;806431.0;2619967.0;5465528.0
1615;300740096674523000.0;14783631.0;10717713.0;GALAXY;;.0;.295;-1472588.0;.0;.0;.0
1616;300740371552430000.0;14797111.0;11016382.0;GALAXY;;6771864.0;8879791.0;1334628.0;3621947.0;9818688.0;.517
1617;300740646430337000.0;14799331.0;.936;GALAXY;STARFORMING;2587148.0;5674957.0;2594346.0;7941491.0;357304.0;1054718.0
1618;300740921308243000.0;14789257.0;11388515.0;GALAXY;;4822869.0;8033737.0;103788.0;172902.0;9175489.0;2606385.0
1619;300741196186150000.0;14798555.0;11110018.0;GALAXY;;3089694.0;1509492.0;2708929.0;9866921.0;-7865982.0;-2489439.0
1620;300741471064057000.0;14801434.0;.871;GALAXY;;3540365.0;-.819;.891;4537877.0;.747;2057846.0
1621;300741745941964000.0;1479313.0;.952;GALAXY;STARFORMING;1037139.0;2288308.0;6957492.0;9762487.0;1281155.0;2769305.0
1622;300742020819871000.0;14797524.0;.714;GALAXY;;.011;.549;1702994.0;.862;.524;1607455.0
1623;300742295697778000.0;14800626.0;.349;GALAXY;;1376267.0;4690189.0;7556381.0;9795835.0;4684392.0;-1116212.0
1624;300742570575685000.0;14792802.0;.494;GALAXY;;-5911452.0;8733311.0;1410657.0;-.166;-4624495.0;.050
1625;300742845453592000.0;14795132.0;.605;GALAXY;STARFORMING;5451644.0;1557128.0;1657702.0;672329.0;1032569.0;1733348.0
1626;300743120331499000.0;14813452.0;.236;GALAXY;;2660371.0;1356007.0;-8267027.0;1452601.0;3498158.0;-1052015.0
1627;300743395209406000.0;14813094.0;.202;GALAXY;;9148198.0;8422386.0;-.238;.743;346204.0;-1448105.0
1628;300743670087313000.0;14794533.0;.330;GALAXY;;522541.0;7528667.0;1359256.0;4274533.0;6658917.0;6430648.0
1629;300743944965220000.0;14799765.0;.454;GALAXY;;1826689.0;3707828.0;3762265.0;-4407714.0;2639333.0;-1221014.0
1630;300744219843127000.0;14806682.0;.646;GALAXY;;.0;4093658.0;-.115;.0;.0;-4090355.0
1631;300744494721034000.0;14789741.0;.676;GALAXY;;1301042.0;9896414.0;1241458.0;1113674.0;7220975.0;3711469.0
1632;300744769598941000.0;14806874.0;.548;GALAXY;STARFORMING;1219495.0;4076297.0;2904739.0;311424.0;2240457.0;5986978.0
1633;300745044476848000.0;14794919.0;.290;GALAXY;STARFORMING;3023796.0;9054848.0;6340672.0;1939527.0;1769085.0;-.187
1634;300745319354755000.0;1480587.0;.236;GALAXY;;4671065.0;1406133.0;2019811.0;2322334.0;-3225119.0;.875
1635;300745594232662000.0;14789718.0;.435;GALAXY;STARBURST;1615863.0;4912562.0;4653918.0;3113021.0;1989717.0;3617744.0
1636;300745869110568000.0;1480828.0;.204;GALAXY;AGN;1787274.0;1049838.0;1124051.0;1374029.0;1065512.0;2463201.0
1637;300746143988475000.0;14790535.0;.412;GALAXY;STARFORMING;1250809.0;2965475.0;2045291.0;3705072.0;1471525.0;2355194.0
1638;300746693744289000.0;1479647.0;.658;GALAXY;;766313.0;4293746.0;7069472.0;1778313.0;6572861.0;5876196.0
1639;300746968622196000.0;14810993.0;.372;STAR;A0;-.340;-3683785.0;-3341748.0;-2528661.0;2307109.0;-1396659.0
1640;300747243500103000.0;14793482.0;.268;GALAXY;;2324864.0;1066068.0;1807153.0;9469987.0;1888581.0;2971582.0
1641;300747518378010000.0;1481863.0;.625;GALAXY;;5394414.0;-9467697.0;.809;.510;17924.0;1593304.0
1642;300747793255917000.0;14823685.0;.611;GALAXY;;5696614.0;3580379.0;8858753.0;9366758.0;-142131.0;8218313.0
1643;300748068133824000.0;14824725.0;.503;GALAXY;STARBURST;1489198.0;435304.0;1136897.0;1322474.0;1599301.0;3894059.0
1644;300748343011731000.0;14831783.0;.667;GALAXY;;185223.0;6853385.0;5619585.0;1175381.0;1051111.0;7168445.0
1645;300748617889638000.0;14818812.0;.752;GALAXY;STARBURST;2008508.0;6524969.0;2147528.0;1394422.0;1507724.0;3068588.0
1646;300748892767545000.0;14829024.0;.583;GALAXY;;2561105.0;8360362.0;967872.0;2172032.0;5525402.0;-.603
1647;300749167645452000.0;14816678.0;.726;STAR;K7;8619592.0;176517.0;-.577;.980;-3493905.0;-6759872.0
1648;300749442523359000.0;14821555.0;.523;STAR;Carbon;.0;.0;.0;.0;.0;.0
1649;300749717401266000.0;14815677.0;.309;GALAXY;;21726.0;7220395.0;1149413.0;2492847.0;2162619.0;3915267.0
1650;300749992279173000.0;14823848.0;.550;GALAXY;STARFORMING;225959.0;5790806.0;3579316.0;6037647.0;3669431.0;9873179.0
1651;300750267157080000.0;14818203.0;.537;GALAXY;;22.360;1465032.0;2234754.0;157873.0;2841491.0;4713879.0
1652;300750542034987000.0;14816746.0;.530;GALAXY;BROADLINE;8030472.0;3033933.0;2159239.0;4741321.0;1543465.0;2873927.0
1653;300750816912893000.0;14814636.0;.249;GALAXY;STARBURST;1902939.0;3287025.0;4299758.0;5487486.0;1603841.0;3852776.0
1654;300751091790800000.0;14829325.0;.204;GALAXY;;460042.0;5418948.0;8242671.0;6686968.0;5276527.0;1421376.0
1655;300751366668707000.0;1482522.0;.241;GALAXY;;1715358.0;-.481;-.807;-2847611.0;6885233.0;-.792
1656;300751641546614000.0;14830689.0;.390;GALAXY;;2075616.0;.504;4280128.0;6562384.0;-2925997.0;1288849.0
1657;300751916424521000.0;1482334.0;.358;GALAXY;;.546;5852492.0;4755581.0;-1803527.0;-1301361.0;2461825.0
1658;300752191302428000.0;14825575.0;.296;GALAXY;;2605267.0;8003727.0;9497859.0;-4917288.0;-1379681.0;-5395286.0
1659;300752466180335000.0;14831189.0;.650;GALAXY;;4485712.0;1094951.0;7413632.0;3240903.0;7550254.0;3227097.0
1660;300752741058242000.0;14830796.0;.629;GALAXY;STARFORMING;4069887.0;1229525.0;8440388.0;2669361.0;8958134.0;2467171.0
1661;300753015936149000.0;14836464.0;.622;STAR;M1;3755512.0;2301548.0;2275657.0;3796852.0;6046939.0;8559677.0
1662;300753290814056000.0;14843559.0;.754;GALAXY;;1311134.0;2279911.0;-1551472.0;5532782.0;2878971.0;4748177.0
1663;300753565691963000.0;14841382.0;.595;GALAXY;STARBURST;5609105.0;153242.0;7742367.0;1515102.0;6419888.0;8668463.0
1664;300753840569870000.0;1484105.0;.527;GALAXY;;-4235161.0;1694846.0;.397;-1369946.0;.606;-2184517.0
1665;300754115447777000.0;14833526.0;.721;GALAXY;STARFORMING;2822596.0;9489962.0;1148077.0;5388492.0;4119531.0;1042544.0
1666;300754390325684000.0;14832412.0;.414;STAR;F5;-1369391.0;-6897632.0;.450;4104548.0;-.690;-3994448.0
1667;300754665203591000.0;1484297.0;.667;GALAXY;;3183925.0;137003.0;1498844.0;1921963.0;3572086.0;3964683.0
1668;300754940081498000.0;14833426.0;.698;GALAXY;BROADLINE;4814515.0;1149905.0;2055576.0;5182247.0;1057476.0;7377828.0
1669;300755214959405000.0;14842935.0;.571;GALAXY;;-5534413.0;-.781;2107364.0;2314426.0;-2771538.0;-.102
1670;300755489837312000.0;14839516.0;.596;GALAXY;AGN;9446148.0;2386093.0;5824282.0;8880113.0;390448.0;2209504.0
1671;300755764715218000.0;14840289.0;.755;GALAXY;;1100132.0;2655788.0;1543313.0;7011366.0;8547423.0;2791071.0
1672;300756039593125000.0;1483768.0;.449;GALAXY;;1176197.0;291008.0;1755868.0;4103138.0;137028.0;1521973.0
1673;300756314471032000.0;14834105.0;.530;GALAXY;;8218579.0;7037455.0;1447003.0;1176988.0;-1072056.0;1784603.0
1674;300756589348939000.0;14835487.0;.487;GALAXY;;4573435.0;1003769.0;.891;1252161.0;-2109371.0;178054.0
1675;300757139104753000.0;14841006.0;.615;GALAXY;;5257726.0;7506499.0;1893502.0;1370763.0;-1270633.0;.920
1676;300757413982660000.0;14840998.0;.425;GALAXY;;5061019.0;703659.0;-1417256.0;2612005.0;1943155.0;2312187.0
1677;300757688860567000.0;14842275.0;.485;GALAXY;;1449557.0;5907417.0;318131.0;2114606.0;.598;2242318.0
1678;300757963738474000.0;14833551.0;.629;GALAXY;;3178528.0;8663729.0;1167526.0;6963881.0;2209951.0;3253694.0
1679;300758238616381000.0;14844366.0;.494;GALAXY;STARBURST;627834.0;2239737.0;6257214.0;486262.0;5748413.0;1498558.0
1680;300758513494288000.0;14806238.0;12082125.0;GALAXY;BROADLINE;9860318.0;1900392.0;1478519.0;1233741.0;370281.0;1657266.0
1681;300758788372195000.0;14804775.0;10954677.0;GALAXY;STARFORMING;1482796.0;2802601.0;711323.0;9021597.0;2194364.0;4304273.0
1682;300759063250102000.0;14804667.0;11789327.0;GALAXY;;294662.0;434965.0;337829.0;1693631.0;326464.0;1631422.0
1683;300759338128009000.0;14820526.0;10561776.0;GALAXY;STARFORMING;3235428.0;559686.0;1401314.0;1109765.0;2815683.0;966783.0
1684;300759887883823000.0;14811748.0;12269232.0;GALAXY;STARFORMING;2286349.0;4955423.0;3076088.0;1288203.0;2579751.0;6587851.0
1685;300760162761730000.0;14823259.0;10715144.0;GALAXY;STARFORMING;2958098.0;9064887.0;9223936.0;7301641.0;411857.0;1570957.0
1686;300760437639636000.0;14816127.0;11031797.0;GALAXY;STARFORMING;9378834.0;2730935.0;2263283.0;2037842.0;1816868.0;5095452.0
1687;300760712517543000.0;14810327.0;12529087.0;GALAXY;STARBURST;1821166.0;2949541.0;1259498.0;8392515.0;2230981.0;5417068.0
1688;300760987395450000.0;14827844.0;12497718.0;GALAXY;STARFORMING;1130501.0;2837772.0;6611016.0;4102051.0;1127775.0;4044618.0
1689;300761262273357000.0;14807488.0;.889;GALAXY;STARFORMING;70.880;1900775.0;1689259.0;2000998.0;1151389.0;4403086.0
1690;300761537151264000.0;14818634.0;10591506.0;GALAXY;STARFORMING;1834266.0;5302825.0;3323087.0;4286845.0;2876134.0;6179207.0
1691;300761812029171000.0;14808728.0;.970;GALAXY;;7252342.0;5632001.0;5135331.0;9533974.0;-9018945.0;-2381336.0
1692;300762086907078000.0;14813787.0;.984;GALAXY;;2172213.0;2387778.0;2761793.0;4228082.0;-2578866.0;-421182.0
1693;300762361784985000.0;14820619.0;.955;GALAXY;;.519;2336972.0;1357197.0;2808499.0;-2351329.0;-7395741.0
1694;300762636662892000.0;14805468.0;.925;GALAXY;STARFORMING;1634166.0;2677592.0;1266671.0;6760773.0;266487.0;6788267.0
1695;300762911540799000.0;14803551.0;.930;GALAXY;STARFORMING;1667829.0;3883325.0;8387331.0;6104675.0;1993778.0;1875876.0
1696;300763186418706000.0;14827178.0;.844;GALAXY;;.0;.026;9382052.0;-2933721.0;7603594.0;7180008.0
1697;300763736174520000.0;14803558.0;.973;GALAXY;STARFORMING;1348683.0;2874486.0;8877811.0;4010704.0;166395.0;5426165.0
1698;300764011052427000.0;14852474.0;.651;GALAXY;STARBURST;4751909.0;129862.0;5163588.0;147078.0;7150596.0;1312474.0
1699;300764285930334000.0;14856238.0;.565;GALAXY;;7036935.0;2812161.0;4323742.0;6548002.0;-5856933.0;-6438512.0
1700;300764560808241000.0;14846686.0;.561;GALAXY;;895709.0;1025047.0;8080067.0;1084759.0;1109994.0;.946
1701;300764835686148000.0;14854249.0;.605;GALAXY;STARBURST;5782524.0;1363546.0;2084404.0;1198987.0;1001278.0;2896609.0
1702;300765110564055000.0;14861056.0;.476;GALAXY;;288474.0;1471832.0;1123915.0;3134699.0;1295209.0;8218576.0
1703;300765385441961000.0;14858608.0;.677;GALAXY;;1335086.0;1802324.0;-319372.0;-2905669.0;.0;-.378
1704;300765660319868000.0;14864485.0;.632;GALAXY;STARFORMING;4610783.0;1724395.0;1143479.0;105514.0;9026332.0;1561932.0
1705;300765935197775000.0;14855894.0;.638;GALAXY;STARFORMING;5681908.0;1039492.0;2556212.0;2214088.0;7607652.0;1640033.0
1706;300766210075682000.0;14850585.0;.498;GALAXY;;6658575.0;1371467.0;5375088.0;6856898.0;.0;1190809.0
1707;300766484953589000.0;14864297.0;.692;GALAXY;STARFORMING;3074401.0;1234943.0;1528888.0;5731369.0;8094768.0;1457121.0
1708;300766759831496000.0;14860823.0;.606;GALAXY;STARFORMING;8365855.0;2288907.0;992093.0;2864763.0;9180489.0;223794.0
1709;300767034709403000.0;1485296.0;.425;STAR;OB;.0;.0;.0;.0;.0;.0
1710;300767309587310000.0;14853515.0;.332;GALAXY;;.660;214468.0;2278395.0;-.377;-.883;.124
1711;300767584465217000.0;14845264.0;.205;GALAXY;;1411149.0;464972.0;1364616.0;2207205.0;272375.0;.262
1712;300767859343124000.0;14851003.0;.727;GALAXY;;-3650948.0;.710;3446791.0;356151.0;-9539968.0;-3842287.0
1713;300768134221031000.0;14846508.0;.429;GALAXY;;3430783.0;1289015.0;1064799.0;4053828.0;-.011;1121433.0
1714;300768409098938000.0;14854058.0;.258;STAR;G0;-337702.0;-1677069.0;9905197.0;-2633099.0;9156519.0;9284376.0
1715;300768683976845000.0;14850917.0;.239;GALAXY;;410179.0;139031.0;2601147.0;6760233.0;116097.0;1098369.0
1716;300768958854752000.0;14855923.0;.255;GALAXY;;4628739.0;1007765.0;6559699.0;191887.0;.645;-.616
1717;300769233732659000.0;14861933.0;.255;GALAXY;STARFORMING;1025741.0;2695425.0;8426869.0;3754624.0;1427358.0;4352865.0
1718;300769508610566000.0;14834836.0;10864122.0;GALAXY;STARFORMING;2113983.0;4123113.0;1367821.0;143802.0;2708739.0;6350101.0
1719;300770058366380000.0;14834463.0;11424065.0;GALAXY;;6849119.0;1110183.0;3299122.0;4778292.0;-364596.0;4896038.0
1720;300770333244286000.0;14829094.0;11770019.0;GALAXY;;1022379.0;3181742.0;1745727.0;1400004.0;-1876451.0;437539.0
1721;300770608122193000.0;14833607.0;10306268.0;GALAXY;;2362812.0;.062;-1385605.0;1430779.0;.050;-.524
1722;300770883000100000.0;14840118.0;10127249.0;GALAXY;STARFORMING;1957264.0;3505587.0;1291417.0;1249492.0;2960761.0;10018.0
1723;300771157878007000.0;14832598.0;.889;GALAXY;STARFORMING;2583044.0;5668415.0;3859486.0;1059083.0;4422762.0;1599545.0
1724;300771432755914000.0;14841749.0;.918;GALAXY;;1302294.0;6985437.0;1144338.0;681326.0;2245452.0;-.893
1725;300771707633821000.0;14830144.0;.972;GALAXY;STARBURST;3110261.0;7853085.0;1906509.0;1085181.0;377506.0;1336467.0
1726;300771982511728000.0;14835329.0;.912;GALAXY;;4243767.0;6847273.0;3934805.0;2840017.0;1227539.0;.613
1727;300772257389635000.0;14828534.0;.771;GALAXY;;1420626.0;6465015.0;6937035.0;1430037.0;1089725.0;.220
1728;300772532267542000.0;14829993.0;10584058.0;GALAXY;;.607;.811;1202058.0;1341378.0;.0;2757531.0
1729;300772807145449000.0;14834859.0;.772;GALAXY;;591315.0;1375935.0;4113733.0;3073882.0;1128999.0;1440965.0
1730;300773082023356000.0;14855166.0;.805;GALAXY;STARFORMING;3755454.0;8890245.0;2149068.0;1395597.0;4079393.0;113509.0
1731;300773356901263000.0;14838996.0;.924;GALAXY;STARFORMING;3745174.0;8949864.0;4679527.0;2313419.0;5986484.0;566001.0
1732;300773631779170000.0;14829933.0;.857;GALAXY;;8299171.0;2199758.0;4538432.0;1044376.0;.785;-.391
1733;300773906657077000.0;14844252.0;.891;GALAXY;;1875894.0;2272287.0;.201;1389796.0;1994892.0;.452
1734;300774181534984000.0;14876287.0;.865;QSO;;.0;.0;.0;.0;.0;.0
1735;300774456412891000.0;14844052.0;.787;GALAXY;STARBURST;3869496.0;1116566.0;2304097.0;429607.0;3918606.0;1193746.0
1736;300774731290798000.0;14832862.0;.945;GALAXY;;2257135.0;1115162.0;1177187.0;1080884.0;4759408.0;4758293.0
1737;300775006168705000.0;14885593.0;.455;GALAXY;STARFORMING;2772243.0;6524599.0;8537987.0;1006094.0;2581959.0;642698.0
1738;300775281046611000.0;14892037.0;.540;GALAXY;STARBURST;5514218.0;2117393.0;578579.0;5389565.0;5940328.0;1279021.0
1739;300775555924518000.0;14885481.0;.541;GALAXY;STARFORMING;8899931.0;2279305.0;151907.0;4533305.0;1885542.0;8417257.0
1740;300775830802425000.0;1488171.0;.563;GALAXY;STARFORMING;1255628.0;2433388.0;1921826.0;5785829.0;180941.0;6078601.0
1741;300776105680332000.0;14875811.0;.716;GALAXY;STARFORMING;8277835.0;2119328.0;6479644.0;382011.0;7490098.0;2538544.0
1742;300776380558239000.0;14889918.0;.70;GALAXY;STARBURST;4053625.0;1330558.0;3547021.0;2261897.0;401369.0;1316151.0
1743;300776655436146000.0;14880088.0;.670;GALAXY;;1809204.0;4548361.0;5745209.0;7196512.0;6096174.0;2855924.0
1744;300776930314053000.0;14866201.0;.226;GALAXY;;6661355.0;1208741.0;12623.0;321847.0;8228705.0;4562803.0
1745;300777205191960000.0;14881045.0;.613;GALAXY;STARFORMING;3307124.0;1046024.0;1373915.0;560465.0;4623217.0;1306696.0
1746;300777480069867000.0;14886002.0;.749;GALAXY;STARFORMING;1585138.0;4013844.0;1458842.0;7783401.0;2693743.0;5876031.0
1747;300777754947774000.0;14887962.0;.355;GALAXY;;3050367.0;8028049.0;984276.0;3783411.0;100461.0;3510368.0
